"","h2","k","r_p_random","r_p_lm","r_p_ml","r_a_random","r_a_lm","r_a_ml"
"88",0.653547643158137,1.88829787234043,0.637729471662573,0.864832581926471,0.314859406029067,0.711094209621173,0.917440393023857,0.398140172594791
"89",0.651734785465695,1.89973614775726,0.643394438481519,0.877836274325582,0.318943546060226,0.718033619759664,0.921843537936709,0.408496526895268
"90",0.650652940928965,1.92042440318302,0.637538402179257,0.881698760976553,0.309609892564143,0.708366408687732,0.918466105219499,0.398842723798608
"91",0.653311017396465,1.89627659574468,0.630136910642732,0.861397487268523,0.318214959860183,0.71391248354491,0.915590838102535,0.402558272946144
"92",0.653861896171209,1.86559139784946,0.614723252935078,0.848350425238008,0.308423712002301,0.690070430716846,0.885026089098658,0.390826528538265
"93",0.649570815181014,1.90981432360743,0.636222908380487,0.878785036501162,0.310506997307133,0.710445346214322,0.919894100080476,0.391349995264089
"94",0.650228383738691,1.92348284960422,0.645265289707943,0.885474330811356,0.31391284898888,0.714897913475054,0.93378422197092,0.398615555918147
"95",0.650870364047788,1.93667546174142,0.651480355739399,0.882371760246887,0.317321294221259,0.725382422346371,0.927072560624595,0.405720370052088
"96",0.650864987596595,1.91820580474934,0.644406911790321,0.88220567494524,0.313977237226276,0.72096293392117,0.929107751105202,0.409511660980394
"97",0.653343761312378,1.90501319261214,0.637987358843036,0.884649516656454,0.313994060892375,0.709599769445534,0.919737548554216,0.407889098128771
"98",0.651627271880138,1.91777188328912,0.636442269691845,0.874395859585964,0.313629293442909,0.718164467865209,0.918380700820398,0.408974176284352
"99",0.651073637528304,1.92631578947368,0.647124021513193,0.882474918160643,0.317830200612648,0.723631638617727,0.925186800970645,0.40777371390557
"100",0.652441432749905,1.90933333333333,0.627881941759776,0.863088732749936,0.305357024094308,0.708562294120257,0.90129740443814,0.394753113696942
